BB6F23D1-2968-45E4-BF2D-020DF845AAB7,Workshop 0173 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for a hands-on workshop with practical exercises.,2025-07-25 18:00:00.0000000,2025-07-25 22:00:00.0000000,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,Cybersecurity Center,cybercenter@slu.edu,51,1,51,51,3.87
1EC8651F-D1C3-46F2-8FFA-023D48B207DD,Workshop 0243 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for a hands-on workshop with practical exercises.,2026-01-31 10:00:00.0000000,2026-01-31 12:00:00.0000000,America/Chicago,Hybrid,Career Services Hall,Chicago,IL,USA,School of Science & Engineering,sse-events@slu.edu,139,1,139,139,4.83
4FC9CDBE-18AC-4CFD-8D23-027DAC05AF50,Guest Lecture 0270 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for a guest lecture from an industry leader.,2026-01-22 10:00:00.0000000,2026-01-22 13:00:00.0000000,America/Los_Angeles,Hybrid,Alumni Center,Boston,MA,USA,Data Science Institute,dsi@slu.edu,101,1,101,101,4.35
98073852-E85C-4E96-AE2E-02B6F773FF25,Webinar 0502 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for a live webinar led by industry experts.,2025-06-12 14:00:00.0000000,2025-06-12 17:00:00.0000000,America/Los_Angeles,In-person,Alumni Center,Boston,MA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,549,1,222,221,4.88
96817E11-C5C4-493A-AAA9-02F27DE679B2,Guest Lecture 0025 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for a guest lecture from an industry leader.,2026-03-18 14:00:00.0000000,2026-03-18 18:00:00.0000000,America/New_York,In-person,Busch Student Center,St. Louis,MO,USA,Career Services,careerservices@slu.edu,115,1,115,84,3.70
80385C07-419B-46AE-8AE1-02FC7C4C2CAE,Webinar 0997 • Consulting Case Prep,Webinar,Consulting Case Prep,Join us for a live webinar led by industry experts.,2025-04-28 14:00:00.0000000,2025-04-28 18:00:00.0000000,America/New_York,In-person,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,453,1,326,237,3.57
ABEC35BD-7613-4D84-8EBB-030BD4EEF54B,Career Fair 0756 • Product & Project Management,Career Fair,Product & Project Management,Join us for a career fair featuring top employers.,2025-08-13 10:00:00.0000000,2025-08-13 11:00:00.0000000,America/Chicago,Hybrid,Tech Innovation Lab,Austin,TX,USA,Data Science Institute,dsi@slu.edu,1053,0,396,355,3.82
ED567C1B-A49C-4133-9061-036B48F8DBCC,Career Fair 0781 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for a career fair featuring top employers.,2025-07-09 14:00:00.0000000,2025-07-09 18:00:00.0000000,America/New_York,In-person,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,725,1,318,318,4.78
7CEE1C19-B400-4437-9289-03743A69C5EB,Webinar 0242 • Cloud & DevOps Pathways,Webinar,Cloud & DevOps Pathways,Join us for a live webinar led by industry experts.,2026-01-18 18:00:00.0000000,2026-01-18 21:00:00.0000000,America/Los_Angeles,Virtual,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,405,1,328,237,4.37
3FF22AF0-A5A2-4DDA-91B0-0397BB3C2DA3,Workshop 0248 • Employer Spotlight,Workshop,Employer Spotlight,Join us for a hands-on workshop with practical exercises.,2026-04-06 18:00:00.0000000,2026-04-06 19:00:00.0000000,America/Chicago,Virtual,Global Webinar Room,Online,NULL,USA,Alumni Office,alumni@slu.edu,115,1,115,87,4.44
F18AB780-F8B8-4EC2-AF83-03AA9E218FB5,Meetup 0844 • Product & Project Management,Meetup,Product & Project Management,Join us for a networking meetup with alumni and employers.,2025-10-16 14:00:00.0000000,2025-10-16 15:00:00.0000000,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,151,0,151,128,4.57
70981E6A-E75A-4C78-8B6D-03DA38F65D71,Guest Lecture 0460 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for a guest lecture from an industry leader.,2025-12-03 14:00:00.0000000,2025-12-03 15:00:00.0000000,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,101,1,101,101,3.88
ADC57B83-EC5C-4638-8B19-03FCD3D235DE,Meetup 0189 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for a networking meetup with alumni and employers.,2026-02-18 10:00:00.0000000,2026-02-18 14:00:00.0000000,America/New_York,Hybrid,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,167,1,167,56,4.13
A1623AE5-DBC2-4ECE-9312-0410BB2247E1,Meetup 0074 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for a networking meetup with alumni and employers.,2025-12-25 18:00:00.0000000,2025-12-25 21:00:00.0000000,America/Los_Angeles,Virtual,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,135,1,135,112,4.17
227B6440-4D8D-4CD1-ADC4-043ECC3EAA3E,Guest Lecture 0940 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for a guest lecture from an industry leader.,2026-04-02 14:00:00.0000000,2026-04-02 15:00:00.0000000,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,209,1,209,116,3.60
377F8049-4EC2-499C-A825-04778E22DD8B,Webinar 0612 • Product & Project Management,Webinar,Product & Project Management,Join us for a live webinar led by industry experts.,2025-06-02 10:00:00.0000000,2025-06-02 11:00:00.0000000,America/Chicago,Hybrid,Tech Innovation Lab,Austin,TX,USA,Data Science Institute,dsi@slu.edu,261,1,261,253,3.58
C4D7A2F3-BBA6-4C2F-9C3A-047D27584965,Career Fair 0631 • Networking Night,Career Fair,Networking Night,Join us for a career fair featuring top employers.,2026-02-04 14:00:00.0000000,2026-02-04 16:00:00.0000000,America/Chicago,In-person,Virtual Stage,Online,NULL,USA,Career Services,careerservices@slu.edu,645,1,388,259,3.83
51ED6FEA-4E09-4F07-A9D5-04F9A64F6A2D,Guest Lecture 0370 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for a guest lecture from an industry leader.,2025-09-04 14:00:00.0000000,2025-09-04 17:00:00.0000000,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,177,1,177,84,4.37
45E9EE5F-BB6A-4839-B5EB-050D4837F6D2,Webinar 0857 • AI & Data Analytics Careers,Webinar,AI & Data Analytics Careers,Join us for a live webinar led by industry experts.,2026-04-03 18:00:00.0000000,2026-04-03 22:00:00.0000000,America/New_York,Virtual,Busch Student Center,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,533,1,306,157,4.30
E05F8788-9374-4F8A-9D71-05292E8953DE,Career Fair 0216 • Employer Spotlight,Career Fair,Employer Spotlight,Join us for a career fair featuring top employers.,2026-02-09 10:00:00.0000000,2026-02-09 11:00:00.0000000,America/Chicago,Hybrid,Global Webinar Room,Online,NULL,USA,Data Science Institute,dsi@slu.edu,1121,0,314,314,4.81
6991EF7A-B3ED-42D2-B166-05862A121E3B,Workshop 0343 • Networking Night,Workshop,Networking Night,Join us for a hands-on workshop with practical exercises.,2025-09-13 14:00:00.0000000,2025-09-13 16:00:00.0000000,America/Chicago,In-person,Virtual Stage,Online,NULL,USA,Career Services,careerservices@slu.edu,35,1,35,35,4.85
60551A88-F894-4F6E-B85C-05B567D65D0B,Guest Lecture 0975 • Networking Night,Guest Lecture,Networking Night,Join us for a guest lecture from an industry leader.,2025-07-11 10:00:00.0000000,2025-07-11 12:00:00.0000000,America/Chicago,Hybrid,Virtual Stage,Online,NULL,USA,School of Science & Engineering,sse-events@slu.edu,169,1,169,108,4.11
FDC84E06-2714-4339-9391-05E32B795AA7,Meetup 0399 • Networking Night,Meetup,Networking Night,Join us for a networking meetup with alumni and employers.,2025-09-21 10:00:00.0000000,2025-09-21 12:00:00.0000000,America/Chicago,Hybrid,Virtual Stage,Online,NULL,USA,School of Science & Engineering,sse-events@slu.edu,155,1,155,104,4.36
90162ADC-A29E-4809-BD7B-076C25D4F825,Webinar 0427 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for a live webinar led by industry experts.,2025-09-25 14:00:00.0000000,2025-09-25 16:00:00.0000000,America/Chicago,In-person,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,597,1,270,181,3.67
A378DBF8-A27E-4243-9FC7-077FE1554017,Guest Lecture 0255 • Networking Night,Guest Lecture,Networking Night,Join us for a guest lecture from an industry leader.,2025-07-11 10:00:00.0000000,2025-07-11 12:00:00.0000000,America/Chicago,Hybrid,Virtual Stage,Online,NULL,USA,School of Science & Engineering,sse-events@slu.edu,131,1,131,100,3.91
AA96D9D4-5D03-4D1A-AB8D-07B90DE23629,Webinar 0452 • Product & Project Management,Webinar,Product & Project Management,Join us for a live webinar led by industry experts.,2025-08-21 18:00:00.0000000,2025-08-21 19:00:00.0000000,America/Chicago,Virtual,Tech Innovation Lab,Austin,TX,USA,Alumni Office,alumni@slu.edu,277,1,277,149,4.28
E457A01B-3736-4BD4-8F93-07C069CC3049,Workshop 0413 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for a hands-on workshop with practical exercises.,2026-03-22 18:00:00.0000000,2026-03-22 22:00:00.0000000,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,Cybersecurity Center,cybercenter@slu.edu,123,1,96,96,4.00
EB306F94-CB5C-46A4-B4DB-07FE8C195980,Guest Lecture 0835 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for a guest lecture from an industry leader.,2025-06-21 14:00:00.0000000,2025-06-21 16:00:00.0000000,America/Chicago,In-person,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,225,1,225,164,4.86
89A35D09-7F10-46C9-A36C-083D56B89D87,Webinar 0952 • Employer Spotlight,Webinar,Employer Spotlight,Join us for a live webinar led by industry experts.,2025-09-10 14:00:00.0000000,2025-09-10 15:00:00.0000000,America/Chicago,In-person,Global Webinar Room,Online,NULL,USA,Chaifetz School of Business,chaifetz-events@slu.edu,357,1,230,229,NULL
ADBE7EDD-444F-4B10-9093-08550FB3AAE3,Workshop 0203 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for a hands-on workshop with practical exercises.,2025-08-24 18:00:00.0000000,2025-08-24 20:00:00.0000000,America/Chicago,Virtual,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,91,1,91,91,4.09
6E8C495C-383B-4032-A0BE-08970D71EF39,Career Fair 0431 • Networking Night,Career Fair,Networking Night,Join us for a career fair featuring top employers.,2025-11-16 18:00:00.0000000,2025-11-16 20:00:00.0000000,America/Chicago,Virtual,Virtual Stage,Online,NULL,USA,Cybersecurity Center,cybercenter@slu.edu,693,1,386,347,3.79
AEB41D9B-C85C-4BF3-8D6D-0923580F4B65,Meetup 0324 • Product & Project Management,Meetup,Product & Project Management,Join us for a networking meetup with alumni and employers.,2026-01-04 10:00:00.0000000,2026-01-04 11:00:00.0000000,America/Chicago,Hybrid,Tech Innovation Lab,Austin,TX,USA,Data Science Institute,dsi@slu.edu,191,0,191,168,4.43
43986E9B-1709-43B5-9044-095DC4D0E9C9,Workshop 0733 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for a hands-on workshop with practical exercises.,2025-10-13 14:00:00.0000000,2025-10-13 18:00:00.0000000,America/New_York,In-person,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,83,1,83,83,NULL
FC30035F-F338-42CE-9B33-0993311243EE,Workshop 0588 • Product & Project Management,Workshop,Product & Project Management,Join us for a hands-on workshop with practical exercises.,2025-07-20 10:00:00.0000000,2025-07-20 11:00:00.0000000,America/Chicago,Hybrid,Tech Innovation Lab,Austin,TX,USA,Data Science Institute,dsi@slu.edu,91,1,91,63,4.94
BFAA7462-CBD6-4FAD-8CDD-0A0070693D6E,Workshop 0383 • Networking Night,Workshop,Networking Night,Join us for a hands-on workshop with practical exercises.,2026-02-20 18:00:00.0000000,2026-02-20 20:00:00.0000000,America/Chicago,Virtual,Virtual Stage,Online,NULL,USA,Cybersecurity Center,cybercenter@slu.edu,99,1,99,99,4.10
01035B14-68FB-409C-8939-0A0FC3FF1103,Guest Lecture 0020 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for a guest lecture from an industry leader.,2026-01-12 18:00:00.0000000,2026-01-12 19:00:00.0000000,America/Chicago,Virtual,Tech Innovation Lab,Austin,TX,USA,Alumni Office,alumni@slu.edu,113,1,113,113,3.76
F47ED7F7-59D2-4D7B-B193-0A7D11A18CD3,Workshop 0668 • Product & Project Management,Workshop,Product & Project Management,Join us for a hands-on workshop with practical exercises.,2025-06-10 18:00:00.0000000,2025-06-10 19:00:00.0000000,America/Chicago,Virtual,Tech Innovation Lab,Austin,TX,USA,Alumni Office,alumni@slu.edu,75,1,75,47,4.58
7BCFA4DC-233C-4B83-9105-0AFC851901EA,Meetup 0144 • Employer Spotlight,Meetup,Employer Spotlight,Join us for a networking meetup with alumni and employers.,2025-07-08 10:00:00.0000000,2025-07-08 11:00:00.0000000,America/Chicago,Hybrid,Global Webinar Room,Online,NULL,USA,Data Science Institute,dsi@slu.edu,85,0,85,85,4.75
BF38A545-1C49-4E7A-91D6-0B0041205F45,Webinar 0582 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for a live webinar led by industry experts.,2025-05-03 10:00:00.0000000,2025-05-03 13:00:00.0000000,America/Los_Angeles,Hybrid,Alumni Center,Boston,MA,USA,Data Science Institute,dsi@slu.edu,261,1,184,184,4.87
84E226CA-73F6-48DA-A353-0B05EB755AE3,Guest Lecture 0915 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for a guest lecture from an industry leader.,2025-05-12 10:00:00.0000000,2025-05-12 12:00:00.0000000,America/Chicago,Hybrid,Career Services Hall,Chicago,IL,USA,School of Science & Engineering,sse-events@slu.edu,179,1,179,148,4.50
0830C5BF-3E53-4944-9461-0B21BED10CED,Guest Lecture 0505 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for a guest lecture from an industry leader.,2025-07-21 14:00:00.0000000,2025-07-21 18:00:00.0000000,America/New_York,In-person,Busch Student Center,St. Louis,MO,USA,Career Services,careerservices@slu.edu,189,1,189,188,4.23
FB9E3B32-B897-43F3-A9D2-0B6211C2897A,Meetup 0984 • Employer Spotlight,Meetup,Employer Spotlight,Join us for a networking meetup with alumni and employers.,2025-11-05 10:00:00.0000000,2025-11-05 11:00:00.0000000,America/Chicago,Hybrid,Global Webinar Room,Online,NULL,USA,Data Science Institute,dsi@slu.edu,171,0,171,88,3.84
607AF409-5684-4E0B-80F1-0B761C669302,Webinar 0902 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for a live webinar led by industry experts.,2025-11-19 18:00:00.0000000,2025-11-19 21:00:00.0000000,America/Los_Angeles,Virtual,Alumni Center,Boston,MA,USA,Alumni Office,alumni@slu.edu,453,1,226,165,NULL
A953B6FF-441F-45CA-82DE-0BD364D7C6DC,Career Fair 0011 • Cybersecurity Trends 2025,Career Fair,Cybersecurity Trends 2025,Join us for a career fair featuring top employers.,2025-09-17 18:00:00.0000000,2025-09-17 20:00:00.0000000,America/Chicago,Virtual,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,601,1,444,315,4.03
34541F20-64A7-4936-B72C-0D1181FA904A,Career Fair 0901 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for a career fair featuring top employers.,2025-11-06 14:00:00.0000000,2025-11-06 18:00:00.0000000,America/New_York,In-person,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,665,1,358,259,4.83
75402D12-9E88-4A3D-9AE5-0D19813A0E31,Meetup 0609 • AI & Data Analytics Careers,Meetup,AI & Data Analytics Careers,Join us for a networking meetup with alumni and employers.,2026-04-19 10:00:00.0000000,2026-04-19 14:00:00.0000000,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,119,1,119,119,3.92
04311382-CD69-4E52-81D9-0D366C5AAE4E,Guest Lecture 0215 • Networking Night,Guest Lecture,Networking Night,Join us for a guest lecture from an industry leader.,2026-01-27 18:00:00.0000000,2026-01-27 20:00:00.0000000,America/Chicago,Virtual,Virtual Stage,Online,NULL,USA,Cybersecurity Center,cybercenter@slu.edu,113,1,113,113,4.68
CBE0FA36-6F58-46D9-A44E-0D466E585C41,Workshop 0628 • Product & Project Management,Workshop,Product & Project Management,Join us for a hands-on workshop with practical exercises.,2025-12-27 14:00:00.0000000,2025-12-27 15:00:00.0000000,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,147,1,120,119,3.84
05F9DEFA-C0FA-408A-92F1-0D786841B228,Workshop 0153 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for a hands-on workshop with practical exercises.,2025-11-02 10:00:00.0000000,2025-11-02 14:00:00.0000000,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,139,1,52,52,5.00
E42C2F77-9CF7-4247-9D6C-0DB54A1C3C3E,Guest Lecture 0010 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for a guest lecture from an industry leader.,2025-09-04 14:00:00.0000000,2025-09-04 17:00:00.0000000,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,127,1,127,124,3.57
C8DEBE71-AFBC-4722-9D51-0DB8DCD32972,Workshop 0218 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for a hands-on workshop with practical exercises.,2026-03-07 18:00:00.0000000,2026-03-07 21:00:00.0000000,America/Los_Angeles,Virtual,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,83,1,83,55,3.89
9BCD2E78-D502-4779-9125-0E824DA5AF4A,Workshop 0198 • Resume & Interview Mastery,Workshop,Resume & Interview Mastery,Join us for a hands-on workshop with practical exercises.,2025-06-20 10:00:00.0000000,2025-06-20 13:00:00.0000000,America/Los_Angeles,Hybrid,Alumni Center,Boston,MA,USA,Data Science Institute,dsi@slu.edu,59,1,59,31,3.86
BF6374A6-3436-46B3-918B-0EBF48AC8C5E,Guest Lecture 0770 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for a guest lecture from an industry leader.,2026-02-11 18:00:00.0000000,2026-02-11 21:00:00.0000000,America/Los_Angeles,Virtual,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,165,1,165,132,4.13
A26E5914-69F8-4CF0-AC58-0F0C8321383B,Workshop 0363 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for a hands-on workshop with practical exercises.,2025-06-05 10:00:00.0000000,2025-06-05 12:00:00.0000000,America/Chicago,Hybrid,Career Services Hall,Chicago,IL,USA,School of Science & Engineering,sse-events@slu.edu,67,1,40,40,3.72
25542841-4221-4DB2-ABBE-0F4C5ED738A6,Meetup 0484 • Product & Project Management,Meetup,Product & Project Management,Join us for a networking meetup with alumni and employers.,2025-10-16 14:00:00.0000000,2025-10-16 15:00:00.0000000,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,91,0,91,91,3.74
B2106EF6-2079-41B5-9367-0FAA3FA4F57C,Guest Lecture 0800 • Employer Spotlight,Guest Lecture,Employer Spotlight,Join us for a guest lecture from an industry leader.,2026-03-13 18:00:00.0000000,2026-03-13 19:00:00.0000000,America/Chicago,Virtual,Global Webinar Room,Online,NULL,USA,Alumni Office,alumni@slu.edu,115,1,115,115,4.35
A598F776-B5F8-4665-8BFD-0FF404E0FB62,Guest Lecture 0340 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for a guest lecture from an industry leader.,2025-08-05 14:00:00.0000000,2025-08-05 15:00:00.0000000,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,219,1,219,156,3.80
99404199-3ADF-401F-BE10-1027084600EF,Workshop 0058 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for a hands-on workshop with practical exercises.,2025-05-31 14:00:00.0000000,2025-05-31 17:00:00.0000000,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,147,1,147,119,4.97
FC249BCA-0F94-4331-B0CC-109D6701DF85,Webinar 0707 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for a live webinar led by industry experts.,2025-11-04 18:00:00.0000000,2025-11-04 20:00:00.0000000,America/Chicago,Virtual,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,453,1,226,197,NULL
DFBBB8D2-00AB-4588-8648-10ABBD84F6A4,Webinar 0312 • Employer Spotlight,Webinar,Employer Spotlight,Join us for a live webinar led by industry experts.,2025-08-01 10:00:00.0000000,2025-08-01 11:00:00.0000000,America/Chicago,Hybrid,Global Webinar Room,Online,NULL,USA,Data Science Institute,dsi@slu.edu,549,1,222,221,NULL
9CD02863-7F27-4739-9B1A-1103CEF053F3,Workshop 0768 • Employer Spotlight,Workshop,Employer Spotlight,Join us for a hands-on workshop with practical exercises.,2026-01-16 10:00:00.0000000,2026-01-16 11:00:00.0000000,America/Chicago,Hybrid,Global Webinar Room,Online,NULL,USA,Data Science Institute,dsi@slu.edu,91,1,64,63,4.60
6DC103A3-74D4-4A36-9178-1108D4BB3630,Webinar 0447 • Networking Night,Webinar,Networking Night,Join us for a live webinar led by industry experts.,2025-06-17 10:00:00.0000000,2025-06-17 12:00:00.0000000,America/Chicago,Hybrid,Virtual Stage,Online,NULL,USA,School of Science & Engineering,sse-events@slu.edu,293,1,293,197,4.03
59A021E2-2FF2-438E-800F-1118E02E5433,Workshop 0128 • Employer Spotlight,Workshop,Employer Spotlight,Join us for a hands-on workshop with practical exercises.,2025-12-07 18:00:00.0000000,2025-12-07 19:00:00.0000000,America/Chicago,Virtual,Global Webinar Room,Online,NULL,USA,Alumni Office,alumni@slu.edu,83,1,56,55,4.06
29391CC5-A721-4F23-BA34-11251FF77C33,Guest Lecture 0745 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for a guest lecture from an industry leader.,2026-03-18 14:00:00.0000000,2026-03-18 18:00:00.0000000,America/New_York,In-person,Busch Student Center,St. Louis,MO,USA,Career Services,careerservices@slu.edu,209,1,209,148,3.50
5664EE8F-4A0F-408F-9197-1132079E18B4,Meetup 0739 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for a networking meetup with alumni and employers.,2025-12-30 14:00:00.0000000,2025-12-30 16:00:00.0000000,America/Chicago,In-person,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,153,1,153,72,NULL
6EB3E601-0F41-465A-A6B4-117C07E5AED0,Guest Lecture 0645 • Consulting Case Prep,Guest Lecture,Consulting Case Prep,Join us for a guest lecture from an industry leader.,2025-08-10 10:00:00.0000000,2025-08-10 14:00:00.0000000,America/New_York,Hybrid,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,133,1,133,132,4.99
65C1089A-55CC-4805-9EAB-11C0A25E0122,Meetup 0779 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for a networking meetup with alumni and employers.,2025-06-13 18:00:00.0000000,2025-06-13 20:00:00.0000000,America/Chicago,Virtual,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,171,1,171,120,3.74
